video_id,title,description,channel_title,likes,subscribers,comment_count,youtube_link
9NMdXIAK304,¿Qué es LinkedIn y por qué deberías tener un muy buen perfil en esta red social? 👀,,Estudiar con Manu,3886,129000,39,https://www.youtube.com/watch?v=9NMdXIAK304
nNbE9HspCUg,Sabías este dato curioso de la industria minera #fyp #trending #datoscuriosos #mineria #viralvideo,,Cecavg Perú,2,446,0,https://www.youtube.com/watch?v=nNbE9HspCUg
wBgZ9fnik4s,&quot;Llega competencia a Twitter de Jack Dorsey: Nueva app de redes sociales BlueSky descentralizada!&quot;,"shorts Jack Dorsey, creador de Twitter, ha lanzado una nueva aplicación llamada Bluesky que se centra en la privacidad en línea ...",Mundo de Noticias Cripto,20,914,0,https://www.youtube.com/watch?v=wBgZ9fnik4s
pEDm2Ydm4fY,"Presentación de la herramienta de análisis estadístico, textual y visualización de datos DATAVIV’","DATAVIV' es un software de análisis de datos para estudios de mercado, análisis de satisfacción, estudios sociales, etc. con el ...",Le Sphinx Iberoamérica,0,698,0,https://www.youtube.com/watch?v=pEDm2Ydm4fY
DPrcc0uqQQs,Hablemos de actividad antifúngica de péptidos y minería de datos,En esta jornada abordaremos dos temáticas clave. 1. La actividad antifúngica de péptidos de Lactoferricina Bovina y su ...,UniJaveriana,1,25100,0,https://www.youtube.com/watch?v=DPrcc0uqQQs
Q_AW1WrHTxY,La importancia del análisis de datos en investigación | #analisisdedatos #ciencia #python #ciencia,,Fran Torres Estudiante de IA,1258,888,35,https://www.youtube.com/watch?v=Q_AW1WrHTxY
XXKd4C_1xbU,Colonialismo de datos,"este vídeo es fruto de una tarea de la preparatoria, se podía subir a redes sociales pero pues yo no tengo redes sociales ...",samurai 1731,2,24,0,https://www.youtube.com/watch?v=XXKd4C_1xbU
3CB2rd9Ippw,Comprender y Manejar Datos Estructurados y No Estructurados  La Clave para la Analítica de Datos,Comprender y Manejar Datos Estructurados y No Estructurados: La Clave para la Analítica de Datos Moderna La analítica de ...,Ginger STEAM+H,1,2320,0,https://www.youtube.com/watch?v=3CB2rd9Ippw
IBov98-LIbI,Mining Online Data Across Social Networks,"Capturing Data, Modeling Patterns, Predicting Behavior. Capturing Data, Modeling Patterns, Predicting Behavior - Based on ...",Stanford Online,137,1180000,7,https://www.youtube.com/watch?v=IBov98-LIbI
A4luoPbst9M,3 datos de nuestra actualización del informe de dinámica sectorial de Minas y Canteras | Corfi,"DatoSectorialCorfi El sector de Minas y Canteras exhibió una reducción de 5,1% en el primer trimestre del año , cifra levemente ...",Corfi,0,4470,0,https://www.youtube.com/watch?v=A4luoPbst9M
V4qpvMfMtp0,"¿Qué es Big Data, Data Science y Data Analytics?",Inscríbete a nuestro MDA - Máster en Datos y Analítica: https://cursos.datademia.es/p/p-mda-master-en-datos-y-analitica ...,Datademia,161,34600,0,https://www.youtube.com/watch?v=V4qpvMfMtp0
VdPly16oXrI,Fuentes del Big Data,Las fuentes de Big Data son aquellos medios a través de los cuales se genera y recolecta la información. Estas fuentes incluyen ...,Gestión Empresarial & Análisis de Datos,1,5,0,https://www.youtube.com/watch?v=VdPly16oXrI
pN3aCPUGyiU,Apertura del Primer Seminario Latinoamericano de Minería: Una mirada hacia el futuro de la Industria,"La apertura se inició con la bienvenida de Fred Camus, Fundador y Director General de Jóvenes mineros, seguido por la ...",Fundación Jóvenes Mineros,3,665,0,https://www.youtube.com/watch?v=pN3aCPUGyiU
c4lEL8Er76M,Exposicion DCD_T1_18-EISN-1-012,"La minería de datos se utiliza en diversos sectores como la banca, medicina, educación, telecomunicaciones, comercio ...",Henry Mendez,1,9,0,https://www.youtube.com/watch?v=c4lEL8Er76M
bSDvrwBR3qw,Gabinetes de telecom para data center en minería #automatic #technology #gabinetes,"Te mostramos cómo estos gabinetes protegen y organizan el equipo de telecomunicaciones en entornos de minería, donde la ...",Tecniases,2,74,0,https://www.youtube.com/watch?v=bSDvrwBR3qw
f5dnWKNeF3M,¿Cómo aplicar el Takt Time en la producción?,"Aprende a llevar el cálculo del Takt Time a la práctica dentro de la planta, equilibrando estaciones de trabajo y evitando ...",SPC Consulting Group,1,14100,0,https://www.youtube.com/watch?v=f5dnWKNeF3M
gc_iYviWBMA,"Mineração de dados: mídia, política e internet",Presentación del curso: Este seminario tiene el objetivo de presentar las formas de extracción de datos de redes sociales para el ...,CLACSO TV,5,86300,0,https://www.youtube.com/watch?v=gc_iYviWBMA
U3RVIoV1C5o,|Top 10| países productores de cobalto ⚒️⚙️ #top10 #top10news #cobalto #mineria #trading #economia,Sabías cuáles son los 10 paises que más producen cobalto? Te comparto el Top 10 de los paises con mayor producción de ...,EconoTALK,42,570,6,https://www.youtube.com/watch?v=U3RVIoV1C5o
S17oXY26_tE,¡MICROSOFT compra MINIT! 🤯 #shortvideo,"Minit es una empresa experta en minería de procesos, lo cual ayudará muchísimo a Microsoft en el manejo de su información.",Apphive,2,31000,0,https://www.youtube.com/watch?v=S17oXY26_tE
281hNbAs4C4,Archivo y economía de datos: Colonización tecnológica,"La noción de archivo se ha suscrito, tradicionalmente, a repositorios documentales e instituciones como bibliotecas, pero el ...",uplatelevision,3,9970,2,https://www.youtube.com/watch?v=281hNbAs4C4
1zKAzdI9kUk,Rodrigo Toro &quot;Analítica avanzada en Minería&quot; Parte II,Rodrigo es Data Science Manager en Honeywell RECURSOS CON PERSPECTIVA 15/06/21 Conducen: Pamela Chávez y ...,DBOX Radio,3,2020,0,https://www.youtube.com/watch?v=1zKAzdI9kUk
MiTjU-AcebA,Taller: Minería de procesos,"Estaremos revisando uno de los temas más relevantes a la hora diseñar proyectos de datos, y es analizar los procesos que ...",OpenSalud LAB,19,1240,0,https://www.youtube.com/watch?v=MiTjU-AcebA
-mV5dbFrnRI,Hash y Tipos de Mineria (Video 3 curso gratis),"Curso Gratis de Bitcoin, sígueme en redes sociales CURSOS GRATIS https://linktr.ee/Sinpul_crypto 1. Bitcoin 2.",Sinpul Crypto,0,41,0,https://www.youtube.com/watch?v=-mV5dbFrnRI
3OrGccCW13M,🎙 Episodio XXI | Digitalizar la información topográfica | Contexto Minero,Contexto Minero es un podcast dinámico en el cual nuestros panelistas y sus invitados intercambian opiniones acerca de la ...,Promine,0,4270,0,https://www.youtube.com/watch?v=3OrGccCW13M
YdGl_QF43Nk,Sesión Informativa Maestría en Ciencia de Datos MCCD - INFOTEC CPI CONACYT,"Infotec, Centro Público de Investigación del Conacyt que pertenece a la red de Centros Públicos de Investigación presenta: ...",INFOTEC México,21,1090,1,https://www.youtube.com/watch?v=YdGl_QF43Nk
RlIciJc5Deg,Convertirse en un Experto en Ciencia de Datos: Introducción de Zero a Heroe en Data Science,"Alguna vez te has preguntado cómo las empresas toman decisiones estratégicas, las redes sociales personalizan tu experiencia ...",Coffee & Cheesecake,11,1070,11,https://www.youtube.com/watch?v=RlIciJc5Deg
RnYbg-XN2nk,Rodrigo Toro &quot;Analítica avanzada en Minería&quot; Parte I,Rodrigo es Data Science Manager en Honeywell RECURSOS CON PERSPECTIVA 15/06/21 Conducen: Pamela Chávez y ...,DBOX Radio,3,2020,0,https://www.youtube.com/watch?v=RnYbg-XN2nk
ePRHKHJGiGY,UNIDAD. II REDES SOCIALES: EL BIG DATA DEL NEUROMARKETING,17 de Noviembre 2020.,Jose Fernando Sanchez Escandon,0,27,0,https://www.youtube.com/watch?v=ePRHKHJGiGY
rAzeA4UWIjA,KAMISAMA - SOCIAL LISTENING 100% DOMINICANO,"Quieres saber lo que dicen sobre ti en redes sociales?⁣ ⁣ Descúbrelo con Kamisama, la pieza restante en tu estrategia de ...",Boxx Digital,0,21,0,https://www.youtube.com/watch?v=rAzeA4UWIjA
-qNSL9tHST8,😅 Estudiar MARKETING (Tonterías de la carrera),Aún no te has apuntado al curso de TikTok100K? Dale aquí: https://tiktok100k.co/vsl_yt Prepárate para crear una ...,Jordi Segués | Negocios · Desarrollo Personal,10294,1030000,66,https://www.youtube.com/watch?v=-qNSL9tHST8
5Ey4ufIitp0,CELTI - Día 2 &quot;Conferencia de Blockchain y BigData con SpingBoot&quot;,Bienvenidos al segundo día de nuestro congreso CELTI! El día de hoy tendremos conferencias sobre Blockchain y Big Data con ...,CELTI LATAM,27,118,0,https://www.youtube.com/watch?v=5Ey4ufIitp0
zoJaCkz3u3w,"Webinars UNICEPES:: Minería del dato: Análisis de sentimiento, Dr. Jorge Alejandro Obando Bastidas",2do. Ciclo de Webinars Gratuitos UNICEPES 2024 Minería del dato: Análisis de sentimiento Dr. Jorge Alejandro Obando ...,UNICEPES,2,1040,0,https://www.youtube.com/watch?v=zoJaCkz3u3w
v0MQBgUJ_Qw,Del hidrógeno a las minas: 5 tecnologías que están cambiando el mundo,"La revolución energética y tecnológica acelera! Desde hidrógeno hasta minería autónoma, estas 5 innovaciones están ...",Inspenet,46,163000,0,https://www.youtube.com/watch?v=v0MQBgUJ_Qw
IgMJRCjZd-8,📊 La Minería de Procesos es la clave para optimizar la transformación digital de tu empresa,"En este video, te muestro cómo esta herramienta puede ayudarte a analizar y mejorar tus flujos de trabajo, identificar ...",EL PROFE OTTO,0,17700,0,https://www.youtube.com/watch?v=IgMJRCjZd-8
hRC-uTcz2kc,Análisis y aplicaciones clínicas del Big Data en salud  | TECH Universidad,El Big Data revoluciona la salud al transformar datos masivos y #Biométricos en decisiones médicas precisas y en tiempo real.,TECH Universidad,0,286000,0,https://www.youtube.com/watch?v=hRC-uTcz2kc
iniYurEzzHI,Café Punto Tech #22 - Data Mesh,"En este episodio de Café Punto Tech, nos sumergimos en el fascinante mundo del Data Mesh, una de las tendencias más ...",Alura Latam,20,108000,0,https://www.youtube.com/watch?v=iniYurEzzHI
jxLHF5T2Z3I,Social Analytics | SMU Research,"It is estimated that there are now 3.48 billion users of Online Social Networks (OSNs) in 2019, engaging in a plethora of social and ...",Singapore Management University,9,21600,1,https://www.youtube.com/watch?v=jxLHF5T2Z3I
5c-q7xeFZJk,Datavenues - Herramienta #bigdata,Todavía no conoces DataVenues? Sácale partido a todos los datos del sector inmobiliario para potenciar tus resultados y ...,Fotocasa Pro,1,2570,0,https://www.youtube.com/watch?v=5c-q7xeFZJk
09VLSvqGQrc,Web Scraping | Desde Cero a Experto (02)| Extracción de datos | Scoutify,Que xopa comunidad de Venn Project! En este segundo capítulo exploraremos a fondo el requerimiento del proyecto y las ...,BuilderJoy,8,438,0,https://www.youtube.com/watch?v=09VLSvqGQrc
5qusrOciKdM,Hackers de Negócios LevelUp  - 82 Análise Estratégica - Redes Neurais Parte2,"Explore o fascinante mundo da Data Science e Redes Neurais Artificiais (RNAs)! Neste vídeo curto, mergulhamos na arquitetura ...",LevelUp Negocios Digitais,0,24,0,https://www.youtube.com/watch?v=5qusrOciKdM
RElUlKIerVg,Enterprise Connectors - Social Media Data Mining,This is a replay of the webinar covering using the CData Enterprise Connectors for FireDAC to connect to Twitter and Facebook to ...,Embarcadero Technologies,34,48500,1,https://www.youtube.com/watch?v=RElUlKIerVg
LL-dTyeJ54s,Gestión flexible de datos en entornos dinámicos | TECH Universidad,Bases de Datos NoSQL: Escalabilidad y Flexibilidad en Salud Las bases de datos NoSQL gestionan grandes volúmenes de ...,TECH Universidad,0,286000,0,https://www.youtube.com/watch?v=LL-dTyeJ54s
4OSsx6glG_I,Minería Regenerativa: Diseño del Futuro Sostenible #minería #economíacircular,Suscríbete a nuestro canal: https://www.youtube.com/@revolucioncircular Todos los capítulos de Revolución Circular: ...,Revolución Circular | Petar Ostojic,3,28700,0,https://www.youtube.com/watch?v=4OSsx6glG_I
utYI-qOqe9Y,De esta manera probando Pi Network generamos este dinero #adriansaenz #negocios #dinero #mineria,,Adrián Sáenz Shorts,1227,1710,89,https://www.youtube.com/watch?v=utYI-qOqe9Y
3P-ruW13NLU,Conferencia Magistral,Conferencia magistral: “Minería de datos a escala poblacional para el análisis social y económico” Keynote Speech: “Mining ...,INEGIInforma,3,15900,0,https://www.youtube.com/watch?v=3P-ruW13NLU
6OQvCHnT2nY,"MINERÍA CON BITCOIN, ¡Transformando Naciones!","El precio de Bitcoin es sólo la punta del Iceberg, alrededor de él se está creando una industria millonaria que está generando ...",Con Ciencia Financiera,17,12900,2,https://www.youtube.com/watch?v=6OQvCHnT2nY
ACilcGfIc_0,"Magíster Data Science UDLA | Analítica, Big Data e Inteligencia Artificial para toma de decisiones","Desarrolla competencias avanzadas en análisis de datos, programación, estadística aplicada y modelamiento predictivo con el ...",UDLA Chile,4,14600,0,https://www.youtube.com/watch?v=ACilcGfIc_0
UJ9iQwEOC6g,🖥️ ¡Conviértete en un experto en ISTQB,Versión 4 estudiando con este mapa mental creado por @sonar_utp ! Accede al valioso mapa mental en el enlace ...,Dip Learn Academy,4,104,1,https://www.youtube.com/watch?v=UJ9iQwEOC6g
meQDqnhZnrs,⚡Presentación del curso Introducción a la Minería de Datos,"Aprende sobre el Arte de la Minería de Datos de manera Profesional Paso a Paso de Forma Segura. ✓En este curso, aprenderás ...",Alma Afiliados,0,255,0,https://www.youtube.com/watch?v=meQDqnhZnrs
EGK88CD4k_o,#shorts Inicia la primera explotación minera de cobalto en EE.UU. luego de más de 30 años 🇺🇸,"Recientemente, Jervois Global Ltd. puso en funcionamiento la primera mina de cobalto de Estados Unidos en Idaho, según su ...",Inspenet,14,163000,0,https://www.youtube.com/watch?v=EGK88CD4k_o
kZZlKvo5IXg,Técnicas de aprendizaje automático para la detección de anomalías en redes | MICAI 2020,"Técnicas de aprendizaje automático para la detección de anomalías en redes” . Ljiljana Trajkovic, Simon Fraser University, ...",Universidad Panamericana,5,8230,0,https://www.youtube.com/watch?v=kZZlKvo5IXg
DMkWrksuVfc,¿Qué es el Process Mining?,"En este vídeo te contamos qué es la minería de procesos o #ProcessMining. Pero eso no es todo, si quieres profundizar aún más ...",MATICA TV,3,45,0,https://www.youtube.com/watch?v=DMkWrksuVfc
NfFxzwI_vHg,Cápsula: Convierte tus datos en decisiones inteligentes: analiza con IA en minutos,Tienes datos y no sabes qué hacer con ellos? La IA sí lo sabe REDES SOCIALES Instagram: ...,Líder IA,4,1180,0,https://www.youtube.com/watch?v=NfFxzwI_vHg
2QOwK5oGygw,¿&quot;HODIO&quot; ES UNA HERRAMIENTA PARA EL ESPIONAJE DE LOS CIUDADANOS IMPLANTADA POR PEDRO SÁNCHEZ?,Catedrática de investigación de mercados en URJC Ana Reyes Menéndez lo explica en al Video. PERO HUELE A ..,CHRISTIFIDELES Tau,2,5270,0,https://www.youtube.com/watch?v=2QOwK5oGygw
7_lYY4J_B9c,De Competencias a Startups: La Evolución del Data Science y sus Desafíos,"En esta entrevista, Isaías Culqui, Senior Data Scientist  , comparte su trayectoria en el campo de la ciencia de datos, destacando ...",Más allá de la IA  - DMC INSTITUTE,57,10700,5,https://www.youtube.com/watch?v=7_lYY4J_B9c
GcLRUYoOjC8,Datos en minera subterranea: Sesion 01 Mineria Subterranea (07/08),Accede a este y otros cursos exclusivos mediante la membresia del canal o CLASSROOM Membresia Youtube: ...,JC Mineplan 3D,1,5420,0,https://www.youtube.com/watch?v=GcLRUYoOjC8
1yLX-nmWtlU,¿Qué es la Minería de Opiniones y Cómo Funciona con IA #MineríaDeOpiniones #NLP #MachineLearning #ai,Descubre cómo la IA transforma comentarios en decisiones inteligentes para empresas.,Universo IA,7,6600,0,https://www.youtube.com/watch?v=1yLX-nmWtlU
rMLi0A15Vtw,como hacer negocio con patrones datasets? #shorts #business #trends,"""Cómo Hacer Negocio con Patrones y Datasets: Oportunidades en el Mundo del Big Data"" Descripción Detallada: ¿Sabías que ...",latiendade “la tienda de juank” juank,0,40200,0,https://www.youtube.com/watch?v=rMLi0A15Vtw
rF1rnKBo3Oo,KPIs EN MINERÍA CON POWER BI: ANÁLISIS DEL CASH COST,Aprende con nosotros ✓ Informes del Programa en Gestión de Costos y Presupuestos en Minería: https://wa.link/0ehtjl Página ...,ELITEED Educación Continua,2,1080,0,https://www.youtube.com/watch?v=rF1rnKBo3Oo
HE1mmD-2Re0,Presentación Final de Proyectos - Ruta Data Analyst,"Bienvenidos a nuestro emocionante video de presentación de proyectos de la Ruta Data Analyst! En este video, te mostraremos ...",Data Quest Solutions SAC,4,530,0,https://www.youtube.com/watch?v=HE1mmD-2Re0
80Q5J5Ps0kM,#Lastnotes of Data Warehousing and Data Mining Unit-6(Sem 6)B.tech CSE....# take it or leave it😉👍🏻,"Data Warehousing and Data Mining (Unit-6) Distributed Warehousing & Data Mining, Class Imbalance Problem, Graph Mining, ...",Last Notes,6,76,5,https://www.youtube.com/watch?v=80Q5J5Ps0kM
TSPhnFrAFKk,Algoritmos de web scrapping para obtener comentarios de plataformas digitales - IEC,"Profesional especializado en Programación y Ciencia de Datos. Actualmente trabaja en el sector inRetail para Real Plaza, ...",Investigación y Tecnología con IEC,3,427,5,https://www.youtube.com/watch?v=TSPhnFrAFKk
Q2nc44GOGhA,CLASE 01 - ANÁLISIS DE DATOS Y REPORTES EN EXCEL PARA MINERÍA – SEPTIEMBRE 2024,ANÁLISIS DE DATOS Y REPORTES EN EXCEL PARA MINERÍA   está diseñado para capacitar a profesionales del sector ...,ITEC - Educación en tiempo real,16,45700,0,https://www.youtube.com/watch?v=Q2nc44GOGhA
A0MIZg09kds,Las organizaciones de hoy buscan profesionales capaces de convertir datos en decisiones,Las organizaciones de hoy buscan profesionales capaces de convertir datos en decisiones y visión en resultados. Estudia ...,UCatolicaCo,2,8180,0,https://www.youtube.com/watch?v=A0MIZg09kds
05eMdD7y8LA,Tus datos fueron un arma y nunca te diste cuenta.,Sabías que un simple test de personalidad en Facebook causó un escandalo? Cambridge Analytica obtuvo datos de millones de ...,Videos del rato,16,1670,0,https://www.youtube.com/watch?v=05eMdD7y8LA
a4IHuenSTEE,#shorts ¿Es la minería de bitcoins positiva para la industria eléctrica? Aquí te damos 4 razones,shorts #youtubeshorts #wavemaker #guidedultrasonicslimited #ondas #ondasguiadas #gul #escaner #escaneo #tuberias ...,Inspenet,5,163000,1,https://www.youtube.com/watch?v=a4IHuenSTEE
PvHuTMZjdr8,Seguidor consiguió empleo en minería. #shorts,Hay que ser constante y perseverante Seguidor consiguió empleo en minería gracias a nuestros datos que obtenemos de ...,Walter Ulloa - locher777,10,679,3,https://www.youtube.com/watch?v=PvHuTMZjdr8
AOIrTlrS_x4,What Is Big Data Analytics On Social Media?,contentmarketing #marketingtips #seo #entrepreneur #aimarketing #marketingstrategist #marketing #marketingautomation ...,The Marketing Interview,3,116,0,https://www.youtube.com/watch?v=AOIrTlrS_x4
Q4wjrb_QKKw,La transición energética requiere #minería,"Petróleo & Energía es el medio líder especializado en la industria energética de México y América Latina, te traemos análisis ...",Petróleo y Energía,4,17600,0,https://www.youtube.com/watch?v=Q4wjrb_QKKw
pHOPALLAUDU,¡No te enredes analizando relaciones! Aplica análisis de Grafos,"Vivimos en un mundo interconectado. Un mundo no lineal, donde las relaciones que generamos entre personas, compañías; ...",Nerdearla,21,43300,1,https://www.youtube.com/watch?v=pHOPALLAUDU
fpbzSwITIiM,Redes Sociales y tiempos de Crisis 14mar17,"Información en red en momentos de desastres, Charla de Carlos Castillo @Chatox (Eurecat, España) en Sesión 4: Redes y ...",YSABEL CRISTINA BRICEÑO ROMERO,3,19,1,https://www.youtube.com/watch?v=fpbzSwITIiM
pzIbmVyvFG8,¿Cómo queremos gestionar nuestros recursos en los próximos años?,"En un momento en que el desarrollo sostenible es una prioridad global, vale la pena observar con atención cómo los países de ...",Canal Antigua,3,164000,0,https://www.youtube.com/watch?v=pzIbmVyvFG8
fCbZ0BLToTY,Algo que todo INGENIERO debería saber - CRISP-DM,"En este video hablo sobre la metodología CRISP-DM para analítica de datos, algo que todo ingeniero de sistemas de ...",Un Inge En Bici,136,1720,4,https://www.youtube.com/watch?v=fCbZ0BLToTY
pCPtM4pi8aw,Cara crawling data Post instagram #algoritma #analisisdata #twitter #crawling #instagram #shorts,,Analisis Sentimen,5,2910,1,https://www.youtube.com/watch?v=pCPtM4pi8aw
cdN8ivAfNwc,Redes Sociais: Dados São o Produto? Jaron Lanier Explica,"CORTE DAS TECNOLOGIAS DO ANTICRISTO: DANIEL LOPEZ -Inteligência [OFICIAL] Neste vídeo, exploramos a visão de Jaron ...",Cortes Da sabedoria,4,2210,3,https://www.youtube.com/watch?v=cdN8ivAfNwc
GuDUh_EZ_BA,¿Quieres trabajar con datos? Esto es lo que necesitas saber,"En este capítulo del podcast 🎙️ contamos con Willy Chen, economista de profesión con un MBA en la Universidad de Duke y ...",Más allá de la IA  - DMC INSTITUTE,29,10700,3,https://www.youtube.com/watch?v=GuDUh_EZ_BA
x5sbmPAWYKw,❞𝐄𝐬𝐩𝐞𝐜𝐢𝐚𝐥𝐢𝐳𝐚𝐜𝐢𝐨́𝐧 𝐎𝐟𝐢𝐜𝐢𝐧𝐚 𝐓𝐞́𝐜𝐧𝐢𝐜𝐚 &amp; 𝐏𝐨𝐰𝐞𝐫 𝐁𝐈  𝐞𝐧 𝐌𝐢𝐧𝐞𝐫𝐢́𝐚 𝐲 𝐏𝐫𝐨𝐲𝐞𝐜𝐭𝐨𝐬 - 𝐂𝐄𝐂𝐀𝐌𝐈𝐍𝐄❞ - CORTO1,"Pd. 1. La vida no es un problema a ser resuelto, sino una realidad a experimentar - Søren Aabye Kierkegaard Formador de ...",CECAMINE,3,238,0,https://www.youtube.com/watch?v=x5sbmPAWYKw
tobFvNKKHjs,"¿Qué es bitcoin, blockchain y minería?","Qué es bitcoin, blockchain, blockchain pública-privada y minería? Historia del dinero, ¿quién es satoshi nakamoto? ¿Por qué ...",andylucas_ecom,8,87,2,https://www.youtube.com/watch?v=tobFvNKKHjs
cjdH4-1_hDQ,Indicadores y capacidades de Business Intelligence: herramientas que transforman datos en decisiones,"No basta con tener datos. Necesitas las herramientas adecuadas para analizarlos, visualizarlos y actuar. El Business Intelligence ...",Marco Tulio Cerón,2,2,0,https://www.youtube.com/watch?v=cjdH4-1_hDQ
m2b8zKsTJt4,Fil Minería 2025| Presentación de e-book “Conexiones y dimensiones humanas del espacio urbano”.,"En este video, te presentamos la presentación del libro electrónico Conexiones y dimensiones humanas del espacio urbano: el ...",Librería FES Acatlán,0,1070,0,https://www.youtube.com/watch?v=m2b8zKsTJt4
cnSge2QIgBg,Optimización de Procesos en Fintech: Growth y sus Estrategias Basada en Datos,"Martín Widdup es un destacado experto en data analítica digital   y growth, con una sólida trayectoria en fintech y retail.",Más allá de la IA  - DMC INSTITUTE,11,10700,0,https://www.youtube.com/watch?v=cnSge2QIgBg
_GXWLObPfNc,Network Embedding  Understanding Relatio #sciencefather #researchawards #Metrics #researchdata,"Metrics are measurable indicators used to evaluate and track performance, efficiency, progress, or impact across various domains ...",Research Data Analysis,2,175,0,https://www.youtube.com/watch?v=_GXWLObPfNc
l1b34pvbJ20,La Hora Minera Segunda Temporada- Episodio 11- Habilidades y criterios que debe poseer un ingeniero,Visítanos en nuestras redes sociales     ✓ Fb: https://www.facebook.com/GeoAcademy.Online ✓ Instagram ...,GeoAcademy,4,555,0,https://www.youtube.com/watch?v=l1b34pvbJ20
WX_dH1VaLCM,🎙 Episodio XXIV | Aplicaciones Móviles para Geología Subterránea | Contexto Minero,Contexto Minero es un podcast dinámico en el cual nuestros panelistas y sus invitados intercambian opiniones acerca de la ...,Promine,3,4270,0,https://www.youtube.com/watch?v=WX_dH1VaLCM
Wie0vaw1rj8,Los 3 grandes retos de la minería digital,"Digitalizar una mina suena increíble, pero no es tan simple. Requiere mucha inversión, ciberseguridad sólida y un cambio ...",Inspenet,61,163000,0,https://www.youtube.com/watch?v=Wie0vaw1rj8
BUIXVTVYNmU,Data Mining and New Patterns Discovered Through Social Networking,Interview conducted on 28 July 2009 by Jordan Brown for a documentary. Film recording and editing by Jordan Brown.,Katina Michael,0,770,0,https://www.youtube.com/watch?v=BUIXVTVYNmU
7_ZOb2tLZR0,Gestión de datos con Inteligencia Artificial - DATABILITY,Tiene una gran cantidad de datos y necesita extraer información valiosa de ellos? Con nuestra solución de gestión de ...,DAIL Software,2,52,1,https://www.youtube.com/watch?v=7_ZOb2tLZR0
GuDUh_EZ_BA,¿Quieres trabajar con datos? Esto es lo que necesitas saber,"En este capítulo del podcast 🎙️ contamos con Willy Chen, economista de profesión con un MBA en la Universidad de Duke y ...",Más allá de la IA  - DMC INSTITUTE,29,10700,3,https://www.youtube.com/watch?v=GuDUh_EZ_BA
Q4wjrb_QKKw,La transición energética requiere #minería,"Petróleo & Energía es el medio líder especializado en la industria energética de México y América Latina, te traemos análisis ...",Petróleo y Energía,4,17600,0,https://www.youtube.com/watch?v=Q4wjrb_QKKw
fCOynC00Mao,El estilo MINERO que CUIDA el ENTORNO y MAXIMIZA RESULTADOS,"Una mina eficiente no solo cuida sus máquinas, también su entorno. Con gestión energética, tratamiento de aguas y energías ...",Inspenet,57,163000,0,https://www.youtube.com/watch?v=fCOynC00Mao
_i5c56k-71Y,😱 Polémica con Facebook y el uso fraudulento de datos | La red de Mario,SUSCRÍBETE a La red: http://www.youtube.com/user/lareddemario?sub_confirmation=1 Facebook está estos días en boca de ...,La red de Mario,2482,216000,322,https://www.youtube.com/watch?v=_i5c56k-71Y
7_ZOb2tLZR0,Gestión de datos con Inteligencia Artificial - DATABILITY,Tiene una gran cantidad de datos y necesita extraer información valiosa de ellos? Con nuestra solución de gestión de ...,DAIL Software,2,52,1,https://www.youtube.com/watch?v=7_ZOb2tLZR0
K7ECJwAqEUY,Business Intelligence con Inteligencia.Artificial - Automatización de Procesos,"La Inteligencia de Negocios (Business Intelligence, BI) es el proceso de recopilar, almacenar, analizar y presentar datos de ...",Enigma Security,2,9,0,https://www.youtube.com/watch?v=K7ECJwAqEUY
cnSge2QIgBg,Optimización de Procesos en Fintech: Growth y sus Estrategias Basada en Datos,"Martín Widdup es un destacado experto en data analítica digital   y growth, con una sólida trayectoria en fintech y retail.",Más allá de la IA  - DMC INSTITUTE,11,10700,0,https://www.youtube.com/watch?v=cnSge2QIgBg
SpGXcRqsbsI,"Biología y Ciencia de datos, ¿una relación tortuosa?","""Quiero estudiar biología porque no quiero saber nada de números"" Un pensamiento que pasó en algún momento por la cabeza ...",Arturo Bell Enríquez García,14,44,0,https://www.youtube.com/watch?v=SpGXcRqsbsI
3KoM4T0NB0I,Datos en minera subterranea: Sesion 01 Mineria Subterranea (06/08),Accede a este y otros cursos exclusivos mediante la membresia del canal o CLASSROOM Membresia Youtube: ...,JC Mineplan 3D,0,5420,0,https://www.youtube.com/watch?v=3KoM4T0NB0I
gg-uM-y4I98,Mi inversión en criptomonedas_Parte 2 ¿ Qué es la minería de criptomonedas?,Este video es la continuación de la mini serie educativa donde comparto mi experiencia invirtiendo en criptomonedas. En este ...,Dra Alicia Galindo - Profesora Investigadora,6,1850,0,https://www.youtube.com/watch?v=gg-uM-y4I98
GxdfBdOswBc,COMM - Digitalizamos la Minería Peruana,Conoce a Maracuyá Contenidos Audiovisuales S.A.C. una productora audiovisual en Perú que trabaja en todo terreno. Estamos ...,Maracuya Contenidos Audiovisuales,2,1070,0,https://www.youtube.com/watch?v=GxdfBdOswBc
uhUUV6f2FzA,Ética y Gobierno de Datos: Construyendo Confianza en la Era Digital,Suscríbete para más contenido sobre Data & Analytics!   ▷Síguenos en todas nuestras redes sociales: Facebook: DMC Perú ...,Más allá de la IA  - DMC INSTITUTE,1,10700,0,https://www.youtube.com/watch?v=uhUUV6f2FzA
vOMgF9KqWcA,Máster universitario de Ciencia de Datos | Sesión informativa UOC,"mastercienciadedatos #estudiacienciadedatos #datascience #masterUOC Sesión informativa del Máster universitario, ...",UOC - Universitat Oberta de Catalunya,9,68700,0,https://www.youtube.com/watch?v=vOMgF9KqWcA
